"","CarbonTaxLevel","CarbonTaxRevenue","CarbonTaxDeltaCarbon","CarbonTaxDeltaDD"
"1997",19.97,48.4764202160024,-356.196388213641,-0.46968199530901
"1998",19.98,48.4977516386392,-356.343695491133,-0.469932506882325
"1999",19.99,48.5190806238247,-356.490977321187,-0.470183030316168
"2000",20,48.540407172184,-356.63823371072,-0.470433565606103
"2001",20.01,48.561731284342,-356.785464666648,-0.470684112747709
"2002",20.02,48.5830529609232,-356.932670195882,-0.470934671736548
"2003",20.03,48.6043722025522,-357.079850305333,-0.471185242568195
"2004",20.04,48.625689009853,-357.227005001907,-0.471435825238232
"2005",20.05,48.6470033834496,-357.37413429251,-0.471686419742235
"2006",20.06,48.6683153239657,-357.521238184043,-0.471937026075771
"2007",20.07,48.6896248320248,-357.668316683407,-0.472187644234427
"2008",20.08,48.7109319082502,-357.815369797498,-0.472438274213779
"2009",20.09,48.732236553265,-357.962397533212,-0.47268891600941
"2010",20.1,48.7535387676919,-358.10939989744,-0.472939569616902
"2011",20.11,48.7748385521535,-358.256376897072,-0.473190235031834
"2012",20.12,48.7961359072722,-358.403328538995,-0.473440912249803
"2013",20.13,48.8174308336702,-358.550254830094,-0.473691601266386
"2014",20.14,48.8387233319694,-358.697155777251,-0.473942302077172
"2015",20.15,48.8600134027914,-358.844031387345,-0.474193014677754
"2016",20.16,48.8813010467577,-358.990881667254,-0.474443739063718
"2017",20.17,48.9025862644897,-359.137706623851,-0.474694475230663
"2018",20.18,48.9238690566083,-359.28450626401,-0.474945223174181
"2019",20.19,48.9451494237342,-359.431280594598,-0.475195982889862
"2020",20.2,48.9664273664882,-359.578029622485,-0.475446754373289
"2021",20.21,48.9877028854905,-359.724753354534,-0.475697537620078
"2022",20.22,49.0089759813612,-359.871451797606,-0.475948332625814
"2023",20.23,49.0302466547203,-360.018124958561,-0.476199139386116
"2024",20.24,49.0515149061874,-360.164772844258,-0.47644995789657
"2025",20.25,49.072780736382,-360.31139546155,-0.476700788152787
"2026",20.26,49.0940441459233,-360.457992817288,-0.47695163015037
"2027",20.27,49.1153051354304,-360.604564918322,-0.477202483884908
"2028",20.28,49.136563705522,-360.7511117715,-0.477453349352027
"2029",20.29,49.1578198568166,-360.897633383666,-0.477704226547327
"2030",20.3,49.1790735899326,-361.044129761662,-0.477955115466417
"2031",20.31,49.2003249054882,-361.190600912327,-0.478206016104904
"2032",20.32,49.2215738041012,-361.337046842498,-0.478456928458415
"2033",20.33,49.2428202863893,-361.48346755901,-0.478707852522544
"2034",20.34,49.2640643529699,-361.629863068695,-0.478958788292911
"2035",20.35,49.2853060044603,-361.776233378383,-0.479209735765143
"2036",20.36,49.3065452414774,-361.9225784949,-0.479460694934824
"2037",20.37,49.3277820646381,-362.068898425071,-0.479711665797625
"2038",20.38,49.3490164745589,-362.215193175717,-0.479962648349117
"2039",20.39,49.3702484718561,-362.36146275366,-0.48021364258495
"2040",20.4,49.3914780571458,-362.507707165715,-0.480464648500732
"2041",20.41,49.412705231044,-362.653926418697,-0.480715666092103
"2042",20.42,49.4339299941663,-362.800120519418,-0.480966695354656
"2043",20.43,49.4551523471281,-362.946289474687,-0.481217736284051
"2044",20.44,49.4763722905447,-363.092433291315,-0.481468788875897
"2045",20.45,49.4975898250311,-363.238551976102,-0.48171985312583
"2046",20.46,49.518804951202,-363.384645535851,-0.481970929029478
"2047",20.47,49.5400176696721,-363.530713977363,-0.482222016582481
"2048",20.48,49.5612279810557,-363.676757307436,-0.482473115780456
"2049",20.49,49.5824358859668,-363.822775532863,-0.48272422661904
"2050",20.5,49.6036413850194,-363.968768660437,-0.482975349093873
"2051",20.51,49.6248444788272,-364.114736696947,-0.483226483200605
"2052",20.52,49.6460451680036,-364.260679649181,-0.483477628934848
"2053",20.53,49.6672434531618,-364.406597523925,-0.483728786292247
"2054",20.54,49.6884393349149,-364.55249032796,-0.483979955268465
"2055",20.55,49.7096328138756,-364.698358068065,-0.484231135859125
"2056",20.56,49.7308238906566,-364.84420075102,-0.484482328059864
"2057",20.57,49.7520125658701,-364.990018383598,-0.48473353186635
"2058",20.58,49.7731988401284,-365.135810972573,-0.484984747274212
"2059",20.59,49.7943827140433,-365.281578524713,-0.485235974279102
"2060",20.6,49.8155641882265,-365.427321046787,-0.485487212876665
"2061",20.61,49.8367432632895,-365.573038545561,-0.485738463062548
"2062",20.62,49.8579199398436,-365.718731027795,-0.48598972483241
"2063",20.63,49.8790942184997,-365.864398500252,-0.486240998181907
"2064",20.64,49.9002660998688,-366.010040969689,-0.486492283106677
"2065",20.65,49.9214355845613,-366.155658442859,-0.486743579602382
"2066",20.66,49.9426026731877,-366.301250926518,-0.486994887664681
"2067",20.67,49.9637673663581,-366.446818427416,-0.487246207289247
"2068",20.68,49.9849296646824,-366.592360952299,-0.487497538471714
"2069",20.69,50.0060895687704,-366.737878507914,-0.487748881207739
"2070",20.7,50.0272470792316,-366.883371101002,-0.488000235493015
"2071",20.71,50.0484021966752,-367.028838738307,-0.488251601323176
"2072",20.72,50.0695549217103,-367.174281426565,-0.488502978693899
"2073",20.73,50.0907052549458,-367.319699172511,-0.488754367600849
"2074",20.74,50.1118531969902,-367.465091982879,-0.489005768039691
"2075",20.75,50.132998748452,-367.610459864401,-0.489257180006085
"2076",20.76,50.1541419099394,-367.755802823804,-0.489508603495713
"2077",20.77,50.1752826820602,-367.901120867815,-0.489760038504238
"2078",20.78,50.1964210654224,-368.046414003155,-0.49001148502734
"2079",20.79,50.2175570606333,-368.191682236548,-0.490262943060684
"2080",20.8,50.2386906683004,-368.33692557471,-0.490514412599939
"2081",20.81,50.2598218890306,-368.482144024358,-0.490765893640806
"2082",20.82,50.280950723431,-368.627337592207,-0.491017386178933
"2083",20.83,50.3020771721081,-368.772506284967,-0.491268890210013
"2084",20.84,50.3232012356683,-368.917650109348,-0.491520405729725
"2085",20.85,50.344322914718,-369.062769072054,-0.491771932733755
"2086",20.86,50.3654422098631,-369.207863179792,-0.492023471217778
"2087",20.87,50.3865591217094,-369.35293243926,-0.492275021177472
"2088",20.88,50.4076736508624,-369.49797685716,-0.492526582608522
"2089",20.89,50.4287857979276,-369.642996440188,-0.492778155506639
"2090",20.9,50.44989556351,-369.787991195037,-0.493029739867485
"2091",20.91,50.4710029482147,-369.932961128401,-0.493281335686752
"2092",20.92,50.4921079526462,-370.077906246967,-0.493532942960138
"2093",20.93,50.5132105774091,-370.222826557423,-0.493784561683331
"2094",20.94,50.5343108231076,-370.367722066454,-0.49403619185202
"2095",20.95,50.5554086903458,-370.512592780742,-0.494287833461919
"2096",20.96,50.5765041797276,-370.657438706964,-0.494539486508693
"2097",20.97,50.5975972918564,-370.802259851802,-0.49479115098805
"2098",20.98,50.6186880273359,-370.947056221927,-0.495042826895696
"2099",20.99,50.6397763867691,-371.091827824013,-0.495294514227324
"2100",21,50.660862370759,-371.23657466473,-0.495546212978635
"2101",21.01,50.6819459799084,-371.381296750745,-0.495797923145333
"2102",21.02,50.7030272148198,-371.525994088723,-0.496049644723123
"2103",21.03,50.7241060760955,-371.670666685327,-0.496301377707704
"2104",21.04,50.7451825643376,-371.815314547218,-0.496553122094773
"2105",21.05,50.7662566801481,-371.959937681053,-0.496804877880053
"2106",21.06,50.7873284241286,-372.104536093488,-0.497056645059242
"2107",21.07,50.8083977968806,-372.249109791176,-0.497308423628057
"2108",21.08,50.8294647990053,-372.393658780768,-0.497560213582201
"2109",21.09,50.8505294311038,-372.538183068912,-0.497812014917395
"2110",21.1,50.8715916937768,-372.682682662252,-0.498063827629354
"2111",21.11,50.8926515876249,-372.827157567436,-0.498315651713783
"2112",21.12,50.9137091132487,-372.9716077911,-0.498567487166399
"2113",21.13,50.9347642712481,-373.116033339885,-0.498819333982917
"2114",21.14,50.9558170622233,-373.260434220428,-0.499071192159068
"2115",21.15,50.9768674867738,-373.404810439361,-0.499323061690558
"2116",21.16,50.9979155454993,-373.549162003318,-0.499574942573122
"2117",21.17,51.0189612389991,-373.693488918925,-0.49982683480246
"2118",21.18,51.0400045678722,-373.837791192811,-0.500078738374324
"2119",21.19,51.0610455327175,-373.982068831598,-0.500330653284414
"2120",21.2,51.0820841341338,-374.126321841909,-0.500582579528472
"2121",21.21,51.1031203727195,-374.270550230365,-0.50083451710222
"2122",21.22,51.1241542490727,-374.414754003581,-0.501086466001389
"2123",21.23,51.1451857637916,-374.558933168172,-0.501338426221694
"2124",21.24,51.166214917474,-374.703087730751,-0.501590397758897
"2125",21.25,51.1872417107173,-374.847217697927,-0.501842380608704
"2126",21.26,51.2082661441192,-374.991323076308,-0.50209437476686
"2127",21.27,51.2292882182766,-375.135403872499,-0.502346380229092
"2128",21.28,51.2503079337867,-375.279460093103,-0.502598396991144
"2129",21.29,51.271325291246,-375.423491744719,-0.502850425048749
"2130",21.3,51.2923402912512,-375.567498833947,-0.503102464397663
"2131",21.31,51.3133529343986,-375.71148136738,-0.503354515033604
"2132",21.32,51.3343632212843,-375.855439351614,-0.503606576952316
"2133",21.33,51.3553711525041,-375.999372793238,-0.503858650149543
"2134",21.34,51.3763767286538,-376.143281698841,-0.504110734621045
"2135",21.35,51.3973799503289,-376.287166075009,-0.504362830362548
"2136",21.36,51.4183808181245,-376.431025928325,-0.50461493736982
"2137",21.37,51.4393793326357,-376.57486126537,-0.50486705563858
"2138",21.38,51.4603754944574,-376.718672092725,-0.505119185164599
"2139",21.39,51.4813693041842,-376.862458416965,-0.505371325943613
"2140",21.4,51.5023607624105,-377.006220244663,-0.50562347797139
"2141",21.41,51.5233498697305,-377.149957582393,-0.505875641243679
"2142",21.42,51.5443366267381,-377.293670436723,-0.50612781575621
"2143",21.43,51.5653210340271,-377.43735881422,-0.506380001504769
"2144",21.44,51.5863030921912,-377.581022721449,-0.506632198485111
"2145",21.45,51.6072828018236,-377.724662164973,-0.506884406692968
"2146",21.46,51.6282601635175,-377.868277151351,-0.50713662612413
"2147",21.47,51.6492351778657,-378.011867687141,-0.507388856774337
"2148",21.48,51.6702078454612,-378.155433778897,-0.50764109863935
"2149",21.49,51.6911781668962,-378.298975433174,-0.507893351714952
"2150",21.5,51.7121461427631,-378.44249265652,-0.508145615996884
"2151",21.51,51.733111773654,-378.585985455484,-0.508397891480934
"2152",21.52,51.7540750601608,-378.729453836613,-0.50865017816285
"2153",21.53,51.775036002875,-378.872897806449,-0.508902476038408
"2154",21.54,51.7959946023882,-379.016317371533,-0.509154785103379
"2155",21.55,51.8169508592917,-379.159712538403,-0.509407105353528
"2156",21.56,51.8379047741763,-379.303083313598,-0.509659436784631
"2157",21.57,51.858856347633,-379.446429703648,-0.509911779392466
"2158",21.58,51.8798055802522,-379.589751715089,-0.510164133172804
"2159",21.59,51.9007524726246,-379.733049354446,-0.510416498121413
"2160",21.6,51.9216970253401,-379.876322628248,-0.510668874234077
"2161",21.61,51.9426392389888,-380.01957154302,-0.51092126150657
"2162",21.62,51.9635791141605,-380.162796105282,-0.511173659934677
"2163",21.63,51.9845166514446,-380.305996321556,-0.511426069514187
"2164",21.64,52.0054518514306,-380.44917219836,-0.511678490240865
"2165",21.65,52.0263847147075,-380.592323742205,-0.511930922110496
"2166",21.66,52.0473152418644,-380.735450959607,-0.512183365118876
"2167",21.67,52.0682434334898,-380.878553857076,-0.51243581926178
"2168",21.68,52.0891692901724,-381.02163244112,-0.512688284535003
"2169",21.69,52.1100928125003,-381.164686718246,-0.512940760934333
"2170",21.7,52.1310140010618,-381.307716694954,-0.513193248455549
"2171",21.71,52.1519328564445,-381.450722377748,-0.513445747094445
"2172",21.72,52.1728493792364,-381.593703773126,-0.513698256846832
"2173",21.73,52.1937635700247,-381.736660887584,-0.513950777708486
"2174",21.74,52.2146754293967,-381.879593727615,-0.514203309675198
"2175",21.75,52.2355849579395,-382.022502299712,-0.514455852742775
"2176",21.76,52.2564921562399,-382.165386610364,-0.51470840690701
"2177",21.77,52.2773970248846,-382.308246666059,-0.514960972163695
"2178",21.78,52.2982995644598,-382.45108247328,-0.515213548508643
"2179",21.79,52.3191997755519,-382.593894038509,-0.515466135937648
"2180",21.8,52.3400976587469,-382.736681368229,-0.515718734446501
"2181",21.81,52.3609932146304,-382.879444468914,-0.515971344031026
"2182",21.82,52.3818864437882,-383.022183347043,-0.516223964687013
"2183",21.83,52.4027773468055,-383.164898009085,-0.516476596410282
"2184",21.84,52.4236659242676,-383.307588461514,-0.516729239196618
"2185",21.85,52.4445521767593,-383.450254710797,-0.516981893041857
"2186",21.86,52.4654361048655,-383.592896763399,-0.51723455794178
"2187",21.87,52.4863177091707,-383.735514625786,-0.517487233892216
"2188",21.88,52.5071969902592,-383.878108304418,-0.517739920888982
"2189",21.89,52.5280739487151,-384.020677805754,-0.517992618927874
"2190",21.9,52.5489485851224,-384.163223136251,-0.518245328004727
"2191",21.91,52.5698209000647,-384.305744302363,-0.518498048115329
"2192",21.92,52.5906908941255,-384.448241310543,-0.518750779255517
"2193",21.93,52.6115585678883,-384.590714167239,-0.51900352142111
"2194",21.94,52.6324239219359,-384.733162878901,-0.519256274607926
"2195",21.95,52.6532869568514,-384.875587451973,-0.519509038811778
"2196",21.96,52.6741476732174,-385.017987892897,-0.519761814028499
"2197",21.97,52.6950060716164,-385.160364208114,-0.520014600253911
"2198",21.98,52.7158621526306,-385.302716404062,-0.520267397483829
"2199",21.99,52.736715916842,-385.445044487178,-0.52052020571408
"2200",22,52.7575673648326,-385.587348463894,-0.520773024940494
"2201",22.01,52.7784164971839,-385.729628340642,-0.521025855158918
"2202",22.02,52.7992633144774,-385.871884123852,-0.521278696365148
"2203",22.03,52.8201078172944,-386.014115819949,-0.521531548555041
"2204",22.04,52.8409500062157,-386.156323435358,-0.52178441172441
"2205",22.05,52.8617898818224,-386.2985069765,-0.522037285869105
"2206",22.06,52.8826274446949,-386.440666449797,-0.522290170984959
"2207",22.07,52.9034626954137,-386.582801861664,-0.522543067067791
"2208",22.08,52.924295634559,-386.724913218517,-0.522795974113459
"2209",22.09,52.9451262627107,-386.86700052677,-0.523048892117785
"2210",22.1,52.9659545804486,-387.009063792832,-0.523301821076624
"2211",22.11,52.9867805883524,-387.151103023112,-0.5235547609858
"2212",22.12,53.0076042870014,-387.293118224015,-0.523807711841181
"2213",22.13,53.0284256769747,-387.435109401946,-0.524060673638577
"2214",22.14,53.0492447588514,-387.577076563305,-0.524313646373848
"2215",22.15,53.0700615332102,-387.719019714491,-0.524566630042844
"2216",22.16,53.0908760006297,-387.860938861902,-0.524819624641401
"2217",22.17,53.1116881616881,-388.002834011933,-0.525072630165391
"2218",22.18,53.1324980169637,-388.144705170972,-0.525325646610624
"2219",22.19,53.1533055670343,-388.286552345414,-0.525578673972993
"2220",22.2,53.1741108124778,-388.428375541642,-0.525831712248323
"2221",22.21,53.1949137538716,-388.570174766045,-0.526084761432471
"2222",22.22,53.215714391793,-388.711950025005,-0.526337821521298
"2223",22.23,53.2365127268193,-388.8537013249,-0.526590892510668
"2224",22.24,53.2573087595272,-388.995428672112,-0.526843974396404
"2225",22.25,53.2781024904936,-389.137132073016,-0.527097067174413
"2226",22.26,53.2988939202949,-389.278811533984,-0.527350170840509
"2227",22.27,53.3196830495075,-389.42046706139,-0.527603285390577
"2228",22.28,53.3404698787073,-389.562098661602,-0.527856410820474
"2229",22.29,53.3612544084704,-389.703706340987,-0.528109547126064
"2230",22.3,53.3820366393724,-389.84529010591,-0.528362694303203
"2231",22.31,53.4028165719888,-389.986849962734,-0.528615852347772
"2232",22.32,53.4235942068949,-390.128385917817,-0.528869021255627
"2233",22.33,53.4443695446658,-390.26989797752,-0.529122201022633
"2234",22.34,53.4651425858763,-390.411386148196,-0.52937539164467
"2235",22.35,53.4859133311012,-390.552850436199,-0.529628593117596
"2236",22.36,53.5066817809148,-390.694290847881,-0.529881805437302
"2237",22.37,53.5274479358915,-390.835707389589,-0.530135028599633
"2238",22.38,53.5482117966053,-390.977100067671,-0.530388262600483
"2239",22.39,53.5689733636301,-391.118468888471,-0.530641507435729
"2240",22.4,53.5897326375396,-391.25981385833,-0.530894763101244
"2241",22.41,53.6104896189072,-391.401134983589,-0.531148029592893
"2242",22.42,53.6312443083061,-391.542432270585,-0.531401306906571
"2243",22.43,53.6519967063094,-391.683705725652,-0.531654595038147
"2244",22.44,53.67274681349,-391.824955355124,-0.531907893983518
"2245",22.45,53.6934946304205,-391.966181165332,-0.532161203738545
"2246",22.46,53.7142401576733,-392.107383162603,-0.532414524299127
"2247",22.47,53.7349833958208,-392.248561353264,-0.532667855661153
"2248",22.48,53.7557243454348,-392.389715743639,-0.5329211978205
"2249",22.49,53.7764630070873,-392.530846340048,-0.533174550773047
"2250",22.5,53.7971993813499,-392.671953148813,-0.533427914514698
"2251",22.51,53.817933468794,-392.813036176248,-0.533681289041344
"2252",22.52,53.8386652699909,-392.95409542867,-0.533934674348872
"2253",22.53,53.8593947855116,-393.095130912391,-0.534188070433174
"2254",22.54,53.8801220159269,-393.236142633721,-0.534441477290131
"2255",22.55,53.9008469618075,-393.377130598968,-0.534694894915664
"2256",22.56,53.9215696237237,-393.518094814438,-0.534948323305648
"2257",22.57,53.9422900022458,-393.659035286434,-0.535201762455995
"2258",22.58,53.9630080979438,-393.799952021258,-0.53545521236259
"2259",22.59,53.9837239113875,-393.940845025208,-0.535708673021338
"2260",22.6,54.0044374431467,-394.081714304581,-0.535962144428133
"2261",22.61,54.0251486937905,-394.222559865673,-0.536215626578893
"2262",22.62,54.0458576638884,-394.363381714774,-0.536469119469516
"2263",22.63,54.0665643540093,-394.504179858176,-0.536722623095903
"2264",22.64,54.087268764722,-394.644954302166,-0.536976137453966
"2265",22.65,54.1079708965951,-394.785705053028,-0.537229662539598
"2266",22.66,54.1286707501971,-394.926432117048,-0.537483198348725
"2267",22.67,54.1493683260961,-395.067135500505,-0.537736744877238
"2268",22.68,54.1700636248603,-395.207815209679,-0.537990302121074
"2269",22.69,54.1907566470573,-395.348471250844,-0.538243870076116
"2270",22.7,54.2114473932549,-395.489103630278,-0.53849744873829
"2271",22.71,54.2321358640203,-395.629712354252,-0.538751038103515
"2272",22.72,54.2528220599209,-395.770297429034,-0.539004638167712
"2273",22.73,54.2735059815237,-395.910858860893,-0.539258248926771
"2274",22.74,54.2941876293954,-396.051396656095,-0.539511870376639
"2275",22.75,54.3148670041027,-396.191910820901,-0.539765502513216
"2276",22.76,54.335544106212,-396.332401361573,-0.540019145332429
"2277",22.77,54.3562189362895,-396.47286828437,-0.540272798830204
"2278",22.78,54.3768914949012,-396.613311595549,-0.540526463002459
"2279",22.79,54.3975617826129,-396.753731301364,-0.540780137845121
"2280",22.8,54.4182297999903,-396.894127408064,-0.541033823354117
"2281",22.81,54.4388955475988,-397.034499921901,-0.541287519525372
"2282",22.82,54.4595590260035,-397.174848849125,-0.541541226354803
"2283",22.83,54.4802202357696,-397.315174195977,-0.541794943838358
"2284",22.84,54.5008791774618,-397.455475968703,-0.542048671971939
"2285",22.85,54.5215358516447,-397.595754173542,-0.542302410751513
"2286",22.86,54.5421902588828,-397.736008816733,-0.542556160172985
"2287",22.87,54.5628423997404,-397.876239904513,-0.542809920232308
"2288",22.88,54.5834922747813,-398.016447443117,-0.543063690925403
"2289",22.89,54.6041398845694,-398.156631438774,-0.543317472248216
"2290",22.9,54.6247852296685,-398.296791897715,-0.543571264196671
"2291",22.91,54.6454283106418,-398.436928826171,-0.543825066766727
"2292",22.92,54.6660691280527,-398.577042230361,-0.544078879954302
"2293",22.93,54.6867076824641,-398.717132116512,-0.54433270375534
"2294",22.94,54.707343974439,-398.857198490845,-0.544586538165804
"2295",22.95,54.7279780045399,-398.997241359577,-0.544840383181618
"2296",22.96,54.7486097733292,-399.137260728926,-0.545094238798738
"2297",22.97,54.7692392813693,-399.277256605104,-0.545348105013092
"2298",22.98,54.7898665292222,-399.417228994325,-0.545601981820644
"2299",22.99,54.8104915174496,-399.557177902799,-0.545855869217341
"2300",23,54.8311142466133,-399.697103336731,-0.546109767199126
"2301",23.01,54.8517347172748,-399.837005302329,-0.546363675761948
"2302",23.02,54.8723529299952,-399.976883805795,-0.546617594901781
"2303",23.03,54.8929688853356,-400.11673885333,-0.546871524614538
"2304",23.04,54.9135825838569,-400.256570451132,-0.54712546489621
"2305",23.05,54.9341940261197,-400.3963786054,-0.54737941574273
"2306",23.06,54.9548032126845,-400.536163322325,-0.547633377150065
"2307",23.07,54.9754101441117,-400.675924608102,-0.547887349114166
"2308",23.08,54.9960148209611,-400.815662468919,-0.548141331631002
"2309",23.09,55.0166172437928,-400.955376910965,-0.548395324696523
"2310",23.1,55.0372174131664,-401.095067940424,-0.548649328306696
"2311",23.11,55.0578153296413,-401.234735563481,-0.548903342457482
"2312",23.12,55.0784109937769,-401.374379786316,-0.549157367144852
"2313",23.13,55.0990044061323,-401.514000615109,-0.549411402364756
"2314",23.14,55.1195955672663,-401.653598056035,-0.549665448113172
"2315",23.15,55.1401844777377,-401.79317211527,-0.549919504386067
"2316",23.16,55.1607711381048,-401.932722798985,-0.550173571179403
"2317",23.17,55.1813555489262,-402.072250113353,-0.550427648489148
"2318",23.18,55.2019377107597,-402.211754064538,-0.550681736311294
"2319",23.19,55.2225176241635,-402.351234658709,-0.55093583464178
"2320",23.2,55.2430952896951,-402.490691902027,-0.551189943476605
"2321",23.21,55.2636707079121,-402.630125800654,-0.551444062811739
"2322",23.22,55.2842438793719,-402.769536360752,-0.551698192643147
"2323",23.23,55.3048148046315,-402.908923588474,-0.551952332966812
"2324",23.24,55.3253834842479,-403.048287489978,-0.552206483778725
"2325",23.25,55.3459499187778,-403.187628071414,-0.552460645074834
"2326",23.26,55.3665141087777,-403.326945338935,-0.552714816851152
"2327",23.27,55.3870760548041,-403.466239298686,-0.552968999103652
"2328",23.28,55.407635757413,-403.605509956817,-0.553223191828306
"2329",23.29,55.4281932171605,-403.744757319469,-0.553477395021108
"2330",23.3,55.4487484346023,-403.883981392785,-0.553731608678031
"2331",23.31,55.4693014102939,-404.023182182904,-0.55398583279507
"2332",23.32,55.4898521447907,-404.162359695962,-0.554240067368234
"2333",23.33,55.5104006386479,-404.301513938097,-0.554494312393481
"2334",23.34,55.5309468924205,-404.440644915441,-0.554748567866799
"2335",23.35,55.5514909066634,-404.579752634124,-0.555002833784202
"2336",23.36,55.5720326819309,-404.718837100275,-0.555257110141675
"2337",23.37,55.5925722187776,-404.85789832002,-0.555511396935202
"2338",23.38,55.6131095177578,-404.996936299485,-0.555765694160782
"2339",23.39,55.6336445794253,-405.13595104479,-0.556020001814409
"2340",23.4,55.654177404334,-405.274942562057,-0.556274319892102
"2341",23.41,55.6747079930376,-405.413910857402,-0.556528648389824
"2342",23.42,55.6952363460894,-405.552855936942,-0.556782987303597
"2343",23.43,55.7157624640427,-405.691777806789,-0.557037336629428
"2344",23.44,55.7362863474505,-405.830676473055,-0.557291696363293
"2345",23.45,55.7568079968657,-405.96955194185,-0.557546066501222
"2346",23.46,55.777327412841,-406.108404219279,-0.557800447039194
"2347",23.47,55.7978445959288,-406.247233311449,-0.558054837973235
"2348",23.48,55.8183595466814,-406.386039224461,-0.558309239299343
"2349",23.49,55.8388722656508,-406.524821964416,-0.558563651013519
"2350",23.5,55.8593827533889,-406.663581537413,-0.558818073111786
"2351",23.51,55.8798910104475,-406.802317949546,-0.559072505590149
"2352",23.52,55.900397037378,-406.941031206912,-0.55932694844462
"2353",23.53,55.9209008347317,-407.0797213156,-0.559581401671218
"2354",23.54,55.9414024030597,-407.218388281701,-0.559835865265932
"2355",23.55,55.9619017429129,-407.357032111303,-0.560090339224797
"2356",23.56,55.9823988548422,-407.49565281049,-0.560344823543825
"2357",23.57,56.0028937393979,-407.634250385346,-0.560599318219042
"2358",23.58,56.0233863971305,-407.772824841952,-0.560853823246455
"2359",23.59,56.0438768285901,-407.911376186387,-0.561108338622082
"2360",23.6,56.0643650343266,-408.049904424727,-0.561362864341946
"2361",23.61,56.0848510148897,-408.188409563048,-0.561617400402075
"2362",23.62,56.1053347708292,-408.326891607421,-0.561871946798491
"2363",23.63,56.1258163026944,-408.465350563917,-0.562126503527214
"2364",23.64,56.1462956110343,-408.603786438604,-0.562381070584274
"2365",23.65,56.1667726963981,-408.742199237547,-0.562635647965694
"2366",23.66,56.1872475593345,-408.880588966812,-0.562890235667499
"2367",23.67,56.2077202003922,-409.018955632459,-0.563144833685717
"2368",23.68,56.2281906201195,-409.157299240548,-0.563399442016387
"2369",23.69,56.2486588190647,-409.295619797137,-0.563654060655544
"2370",23.7,56.2691247977759,-409.433917308279,-0.563908689599205
"2371",23.71,56.2895885568008,-409.572191780031,-0.564163328843407
"2372",23.72,56.3100500966871,-409.710443218441,-0.564417978384193
"2373",23.73,56.3305094179823,-409.848671629559,-0.564672638217599
"2374",23.74,56.3509665212336,-409.98687701943,-0.564927308339655
"2375",23.75,56.3714214069882,-410.125059394101,-0.565181988746407
"2376",23.76,56.3918740757929,-410.263218759613,-0.565436679433884
"2377",23.77,56.4123245281944,-410.401355122007,-0.56569138039813
"2378",23.78,56.4327727647392,-410.539468487319,-0.565946091635194
"2379",23.79,56.4532187859737,-410.67755886159,-0.566200813141122
"2380",23.8,56.4736625924439,-410.815626250849,-0.566455544911937
"2381",23.81,56.4941041846958,-410.953670661129,-0.566710286943709
"2382",23.82,56.5145435632752,-411.09169209846,-0.566965039232479
"2383",23.83,56.5349807287275,-411.229690568871,-0.56721980177428
"2384",23.84,56.5554156815982,-411.367666078385,-0.567474574565163
"2385",23.85,56.5758484224324,-411.505618633025,-0.567729357601192
"2386",23.86,56.5962789517752,-411.643548238815,-0.567984150878427
"2387",23.87,56.6167072701712,-411.781454901771,-0.568238954392886
"2388",23.88,56.6371333781651,-411.919338627913,-0.568493768140645
"2389",23.89,56.6575572763014,-412.057199423252,-0.56874859211776
"2390",23.9,56.6779789651242,-412.195037293804,-0.569003426320278
"2391",23.91,56.6983984451775,-412.332852245577,-0.569258270744267
"2392",23.92,56.7188157170053,-412.470644284581,-0.569513125385776
"2393",23.93,56.7392307811512,-412.608413416821,-0.569767990240858
"2394",23.94,56.7596436381585,-412.746159648301,-0.570022865305582
"2395",23.95,56.7800542885707,-412.883882985026,-0.570277750576026
"2396",23.96,56.8004627329308,-413.021583432992,-0.570532646048225
"2397",23.97,56.8208689717817,-413.159260998198,-0.570787551718262
"2398",23.98,56.841273005666,-413.296915686641,-0.571042467582188
"2399",23.99,56.8616748351264,-413.434547504313,-0.57129739363608
"2400",24,56.8820744607051,-413.572156457207,-0.571552329876002
"2401",24.01,56.9024718829443,-413.70974255131,-0.571807276298018
"2402",24.02,56.922867102386,-413.847305792611,-0.57206223289821
"2403",24.03,56.9432601195718,-413.984846187095,-0.572317199672639
"2404",24.04,56.9636509350434,-414.122363740744,-0.572572176617368
"2405",24.05,56.9840395493421,-414.25985845954,-0.572827163728493
"2406",24.06,57.0044259630092,-414.397330349461,-0.573082161002082
"2407",24.07,57.0248101765857,-414.534779416484,-0.573337168434193
"2408",24.08,57.0451921906124,-414.672205666583,-0.57359218602092
"2409",24.09,57.0655720056298,-414.809609105731,-0.573847213758338
"2410",24.1,57.0859496221785,-414.946989739899,-0.57410225164253
"2411",24.11,57.1063250407987,-415.084347575054,-0.574357299669558
"2412",24.12,57.1266982620305,-415.221682617162,-0.574612357835519
"2413",24.13,57.1470692864138,-415.358994872189,-0.574867426136498
"2414",24.14,57.1674381144882,-415.496284346094,-0.575122504568572
"2415",24.15,57.1878047467932,-415.633551044839,-0.575377593127818
"2416",24.16,57.2081691838682,-415.770794974381,-0.57563269181035
"2417",24.17,57.2285314262523,-415.908016140676,-0.575887800612221
"2418",24.18,57.2488914744845,-416.045214549676,-0.576142919529536
"2419",24.19,57.2692493291034,-416.182390207335,-0.576398048558397
